agent_id,t_step,key,value
53,0,prob_neighbor_spread,0.1
53,0,prob_search_spread,0.1
53,0,prob_be_infected,0.25
53,0,infected_type,0
53,0,id,not_exposed
54,0,prob_neighbor_spread,0.1
54,0,prob_search_spread,0.1
54,0,prob_be_infected,0.25
54,0,infected_type,0
54,0,id,not_exposed
55,0,prob_neighbor_spread,0.1
55,0,prob_search_spread,0.1
55,0,prob_be_infected,0.25
55,0,infected_type,0
56,0,prob_neighbor_spread,0.1
56,0,prob_search_spread,0.1
56,0,prob_be_infected,0.25
56,0,infected_type,0
56,0,id,not_exposed
57,0,prob_neighbor_spread,0.1
57,0,prob_search_spread,0.1
57,0,prob_be_infected,0.25
57,0,infected_type,0
57,0,id,not_exposed
58,0,prob_neighbor_spread,0.1
58,0,prob_search_spread,0.1
58,0,prob_be_infected,0.25
58,0,infected_type,0
58,0,id,not_exposed
59,0,prob_neighbor_spread,0.1
59,0,prob_search_spread,0.1
59,0,prob_be_infected,0.25
59,0,infected_type,0
59,0,id,not_exposed
60,0,prob_neighbor_spread,0.3
60,0,type,2
60,0,id,infected
61,0,prob_neighbor_spread,0.1
61,0,prob_search_spread,0.1
61,0,prob_be_infected,0.25
61,0,infected_type,0
61,0,id,not_exposed
62,0,prob_neighbor_spread,0.1
62,0,prob_search_spread,0.1
62,0,prob_be_infected,0.25
62,0,infected_type,0
62,0,id,not_exposed
63,0,prob_neighbor_spread,0.1
63,0,prob_search_spread,0.1
63,0,prob_be_infected,0.25
63,0,infected_type,0
63,0,id,not_exposed
64,0,prob_neighbor_spread,0.1
64,0,prob_search_spread,0.1
64,0,prob_be_infected,0.25
64,0,infected_type,0
64,0,id,not_exposed
65,0,prob_neighbor_spread,0.3
65,0,type,2
65,0,id,infected
66,0,prob_neighbor_spread,0.1
66,0,prob_search_spread,0.1
66,0,prob_be_infected,0.25
66,0,infected_type,0
66,0,id,not_exposed
67,0,prob_neighbor_spread,0.1
67,0,prob_search_spread,0.1
67,0,prob_be_infected,0.25
67,0,infected_type,0
67,0,id,not_exposed
68,0,prob_neighbor_spread,0.1
68,0,prob_search_spread,0.1
68,0,prob_be_infected,0.25
68,0,infected_type,0
68,0,id,not_exposed
69,0,prob_neighbor_spread,0.1
69,0,prob_search_spread,0.1
69,0,prob_be_infected,0.25
69,0,infected_type,0
70,0,prob_neighbor_spread,0.1
70,0,prob_search_spread,0.1
70,0,prob_be_infected,0.25
70,0,infected_type,0
71,0,prob_neighbor_spread,0.1
71,0,prob_search_spread,0.1
71,0,prob_be_infected,0.25
71,0,infected_type,0
71,0,id,not_exposed
72,0,prob_neighbor_spread,0.1
72,0,prob_search_spread,0.1
72,0,prob_be_infected,0.25
72,0,infected_type,0
72,0,id,not_exposed
73,0,prob_neighbor_spread,0.1
73,0,prob_search_spread,0.1
73,0,prob_be_infected,0.25
73,0,infected_type,0
73,0,id,not_exposed
74,0,prob_neighbor_spread,0.1
74,0,prob_search_spread,0.1
74,0,prob_be_infected,0.25
74,0,infected_type,0
74,0,id,not_exposed
75,0,prob_neighbor_spread,0.1
75,0,prob_search_spread,0.1
75,0,prob_be_infected,0.25
75,0,infected_type,0
75,0,id,not_exposed
76,0,prob_neighbor_spread,0.1
76,0,prob_search_spread,0.1
76,0,prob_be_infected,0.25
76,0,infected_type,0
76,0,id,not_exposed
77,0,prob_neighbor_spread,0.1
77,0,prob_search_spread,0.1
77,0,prob_be_infected,0.25
77,0,infected_type,0
77,0,id,not_exposed
78,0,prob_neighbor_spread,0.3
78,0,type,2
78,0,id,infected
79,0,prob_neighbor_spread,0.1
79,0,prob_search_spread,0.1
79,0,prob_be_infected,0.25
79,0,infected_type,0
79,0,id,not_exposed
80,0,prob_neighbor_spread,0.1
80,0,prob_search_spread,0.1
80,0,prob_be_infected,0.25
80,0,infected_type,0
80,0,id,not_exposed
81,0,prob_neighbor_spread,0.1
81,0,prob_search_spread,0.1
81,0,prob_be_infected,0.25
81,0,infected_type,0
81,0,id,not_exposed
82,0,prob_neighbor_spread,0.1
82,0,prob_search_spread,0.1
82,0,prob_be_infected,0.25
82,0,infected_type,0
82,0,id,not_exposed
83,0,prob_neighbor_spread,0.1
83,0,prob_search_spread,0.1
83,0,prob_be_infected,0.25
83,0,infected_type,0
83,0,id,not_exposed
84,0,prob_neighbor_spread,0.1
84,0,prob_search_spread,0.1
84,0,prob_be_infected,0.25
84,0,infected_type,0
84,0,id,not_exposed
85,0,prob_neighbor_spread,0.1
85,0,prob_search_spread,0.1
85,0,prob_be_infected,0.25
85,0,infected_type,0
85,0,id,not_exposed
86,0,prob_neighbor_spread,0.1
86,0,prob_search_spread,0.1
86,0,prob_be_infected,0.25
86,0,infected_type,0
86,0,id,not_exposed
87,0,prob_neighbor_spread,0.3
87,0,type,2
87,0,id,infected
88,0,prob_neighbor_spread,0.1
88,0,prob_search_spread,0.1
88,0,prob_be_infected,0.25
88,0,infected_type,0
88,0,id,not_exposed
89,0,prob_neighbor_spread,0.1
89,0,prob_search_spread,0.1
89,0,prob_be_infected,0.25
89,0,infected_type,0
90,0,prob_neighbor_spread,0.1
90,0,prob_search_spread,0.1
90,0,prob_be_infected,0.25
90,0,infected_type,0
91,0,prob_neighbor_spread,0.1
91,0,prob_search_spread,0.1
91,0,prob_be_infected,0.25
91,0,infected_type,0
91,0,id,not_exposed
92,0,prob_neighbor_spread,0.1
92,0,prob_search_spread,0.1
92,0,prob_be_infected,0.25
93,0,prob_neighbor_spread,0.1
93,0,prob_search_spread,0.1
93,0,prob_be_infected,0.25
93,0,infected_type,0
94,0,prob_neighbor_spread,0.1
94,0,prob_search_spread,0.1
94,0,prob_be_infected,0.25
94,0,infected_type,0
95,0,prob_neighbor_spread,0.1
95,0,prob_search_spread,0.1
95,0,prob_be_infected,0.25
95,0,infected_type,0
95,0,id,not_exposed
96,0,prob_neighbor_spread,0.1
96,0,prob_search_spread,0.1
96,0,prob_be_infected,0.25
96,0,infected_type,0
97,0,prob_neighbor_spread,0.1
97,0,prob_search_spread,0.1
97,0,prob_be_infected,0.25
97,0,infected_type,0
97,0,id,not_exposed
98,0,prob_neighbor_spread,0.1
98,0,prob_search_spread,0.1
98,0,prob_be_infected,0.25
98,0,infected_type,0
98,0,id,not_exposed
99,0,prob_neighbor_spread,0.1
99,0,prob_search_spread,0.1
99,0,prob_be_infected,0.25
99,0,infected_type,0
99,0,id,not_exposed
100,0,prob_neighbor_spread,0.1
100,0,prob_search_spread,0.1
100,0,prob_be_infected,0.25
100,0,infected_type,0
100,0,id,not_exposed
101,0,prob_neighbor_spread,0.1
101,0,prob_search_spread,0.1
101,0,prob_be_infected,0.25
101,0,infected_type,0
101,0,id,not_exposed
102,0,prob_neighbor_spread,0.1
102,0,prob_search_spread,0.1
102,0,prob_be_infected,0.25
102,0,infected_type,0
102,0,id,not_exposed
103,0,prob_neighbor_spread,0.1
103,0,prob_search_spread,0.1
103,0,prob_be_infected,0.25
103,0,infected_type,0
104,0,prob_neighbor_spread,0.1
104,0,prob_search_spread,0.1
104,0,prob_be_infected,0.25
104,0,infected_type,0
104,0,id,not_exposed
105,0,prob_neighbor_spread,0.1
105,0,prob_search_spread,0.1
105,0,prob_be_infected,0.25
105,0,infected_type,0
106,0,prob_neighbor_spread,0.1
106,0,prob_search_spread,0.1
106,0,prob_be_infected,0.25
106,0,infected_type,0
106,0,id,not_exposed
107,0,prob_neighbor_spread,0.3
107,0,type,2
107,0,id,infected
108,0,prob_neighbor_spread,0.1
108,0,prob_search_spread,0.1
108,0,prob_be_infected,0.25
108,0,infected_type,0
108,0,id,not_exposed
109,0,prob_neighbor_spread,0.1
109,0,prob_search_spread,0.1
109,0,prob_be_infected,0.25
109,0,infected_type,0
109,0,id,not_exposed
110,0,prob_neighbor_spread,0.1
110,0,prob_search_spread,0.1
110,0,prob_be_infected,0.25
110,0,infected_type,0
110,0,id,not_exposed
111,0,prob_neighbor_spread,0.1
111,0,prob_search_spread,0.1
111,0,prob_be_infected,0.25
111,0,infected_type,0
111,0,id,not_exposed
112,0,prob_neighbor_spread,0.3
112,0,type,2
112,0,id,infected
113,0,prob_neighbor_spread,0.1
113,0,prob_search_spread,0.1
113,0,prob_be_infected,0.25
113,0,infected_type,0
113,0,id,not_exposed
114,0,prob_neighbor_spread,0.1
114,0,prob_search_spread,0.1
114,0,prob_be_infected,0.25
114,0,infected_type,0
114,0,id,not_exposed
115,0,prob_neighbor_spread,0.1
115,0,prob_search_spread,0.1
115,0,prob_be_infected,0.25
115,0,infected_type,0
115,0,id,not_exposed
116,0,prob_neighbor_spread,0.1
116,0,prob_search_spread,0.1
116,0,prob_be_infected,0.25
116,0,infected_type,0
116,0,id,not_exposed
117,0,prob_neighbor_spread,0.1
117,0,prob_search_spread,0.1
117,0,prob_be_infected,0.25
117,0,infected_type,0
117,0,id,not_exposed
118,0,prob_neighbor_spread,0.1
118,0,prob_search_spread,0.1
118,0,prob_be_infected,0.25
118,0,infected_type,0
118,0,id,not_exposed
119,0,prob_neighbor_spread,0.1
119,0,prob_search_spread,0.1
119,0,prob_be_infected,0.25
119,0,infected_type,0
119,0,id,not_exposed
120,0,prob_neighbor_spread,0.1
120,0,prob_search_spread,0.1
120,0,prob_be_infected,0.25
120,0,infected_type,0
121,0,prob_neighbor_spread,0.1
121,0,prob_search_spread,0.1
121,0,prob_be_infected,0.25
121,0,infected_type,0
121,0,id,not_exposed
122,0,prob_neighbor_spread,0.1
122,0,prob_search_spread,0.1
122,0,prob_be_infected,0.25
122,0,infected_type,0
122,0,id,not_exposed
123,0,prob_neighbor_spread,0.1
123,0,prob_search_spread,0.1
123,0,prob_be_infected,0.25
123,0,infected_type,0
123,0,id,not_exposed
124,0,prob_neighbor_spread,0.1
124,0,prob_search_spread,0.1
124,0,prob_be_infected,0.25
124,0,infected_type,0
124,0,id,not_exposed
125,0,prob_neighbor_spread,0.1
125,0,prob_search_spread,0.1
125,0,prob_be_infected,0.25
125,0,infected_type,0
125,0,id,not_exposed
126,0,prob_neighbor_spread,0.1
126,0,prob_search_spread,0.1
126,0,prob_be_infected,0.25
126,0,infected_type,0
127,0,prob_neighbor_spread,0.1
127,0,prob_search_spread,0.1
127,0,prob_be_infected,0.25
127,0,infected_type,0
127,0,id,not_exposed
128,0,prob_neighbor_spread,0.1
128,0,prob_search_spread,0.1
128,0,prob_be_infected,0.25
129,0,prob_neighbor_spread,0.1
129,0,prob_search_spread,0.1
129,0,prob_be_infected,0.25
129,0,infected_type,0
129,0,id,not_exposed
130,0,prob_neighbor_spread,0.1
130,0,prob_search_spread,0.1
130,0,prob_be_infected,0.25
131,0,prob_neighbor_spread,0.1
131,0,prob_search_spread,0.1
131,0,prob_be_infected,0.25
131,0,infected_type,0
131,0,id,not_exposed
132,0,prob_neighbor_spread,0.1
132,0,prob_search_spread,0.1
132,0,prob_be_infected,0.25
133,0,prob_neighbor_spread,0.1
133,0,prob_search_spread,0.1
133,0,prob_be_infected,0.25
133,0,infected_type,0
133,0,id,not_exposed
134,0,prob_neighbor_spread,0.1
134,0,prob_search_spread,0.1
134,0,prob_be_infected,0.25
134,0,infected_type,0
134,0,id,not_exposed
135,0,prob_neighbor_spread,0.1
135,0,prob_search_spread,0.1
135,0,prob_be_infected,0.25
135,0,infected_type,0
135,0,id,not_exposed
136,0,prob_neighbor_spread,0.1
136,0,prob_search_spread,0.1
136,0,prob_be_infected,0.25
136,0,infected_type,0
136,0,id,not_exposed
137,0,prob_neighbor_spread,0.1
137,0,prob_search_spread,0.1
137,0,prob_be_infected,0.25
137,0,infected_type,0
137,0,id,not_exposed
138,0,prob_neighbor_spread,0.1
138,0,prob_search_spread,0.1
138,0,prob_be_infected,0.25
138,0,infected_type,0
138,0,id,not_exposed
139,0,prob_neighbor_spread,0.1
139,0,prob_search_spread,0.1
139,0,prob_be_infected,0.25
139,0,infected_type,0
139,0,id,not_exposed
140,0,prob_neighbor_spread,0.1
140,0,prob_search_spread,0.1
140,0,prob_be_infected,0.25
140,0,infected_type,0
140,0,id,not_exposed
141,0,prob_neighbor_spread,0.1
141,0,prob_search_spread,0.1
141,0,prob_be_infected,0.25
141,0,infected_type,0
141,0,id,not_exposed
142,0,prob_neighbor_spread,0.1
142,0,prob_search_spread,0.1
142,0,prob_be_infected,0.25
142,0,infected_type,0
142,0,id,not_exposed
143,0,prob_neighbor_spread,0.1
143,0,prob_search_spread,0.1
143,0,prob_be_infected,0.25
143,0,infected_type,0
143,0,id,not_exposed
144,0,prob_neighbor_spread,0.1
144,0,prob_search_spread,0.1
144,0,prob_be_infected,0.25
144,0,infected_type,0
144,0,id,not_exposed
145,0,prob_neighbor_spread,0.1
145,0,prob_search_spread,0.1
145,0,prob_be_infected,0.25
145,0,infected_type,0
145,0,id,not_exposed
146,0,prob_neighbor_spread,0.1
146,0,prob_search_spread,0.1
146,0,prob_be_infected,0.25
146,0,infected_type,0
146,0,id,not_exposed
147,0,prob_neighbor_spread,0.3
147,0,type,2
147,0,id,infected
148,0,prob_neighbor_spread,0.1
148,0,prob_search_spread,0.1
148,0,prob_be_infected,0.25
148,0,infected_type,0
149,0,prob_neighbor_spread,0.1
149,0,prob_search_spread,0.1
149,0,prob_be_infected,0.25
149,0,infected_type,0
149,0,id,not_exposed
150,0,prob_neighbor_spread,0.1
150,0,prob_search_spread,0.1
150,0,prob_be_infected,0.25
150,0,infected_type,0
150,0,id,not_exposed
151,0,prob_neighbor_spread,0.1
151,0,prob_search_spread,0.1
151,0,prob_be_infected,0.25
151,0,infected_type,0
152,0,prob_neighbor_spread,0.1
152,0,prob_search_spread,0.1
152,0,prob_be_infected,0.25
152,0,infected_type,0
152,0,id,not_exposed
153,0,prob_neighbor_spread,0.1
153,0,prob_search_spread,0.1
153,0,prob_be_infected,0.25
153,0,infected_type,0
153,0,id,not_exposed
154,0,prob_neighbor_spread,0.1
154,0,prob_search_spread,0.1
154,0,prob_be_infected,0.25
154,0,infected_type,0
154,0,id,not_exposed
155,0,prob_neighbor_spread,0.1
155,0,prob_search_spread,0.1
155,0,prob_be_infected,0.25
155,0,infected_type,0
156,0,prob_neighbor_spread,0.1
156,0,prob_search_spread,0.1
156,0,prob_be_infected,0.25
156,0,infected_type,0
156,0,id,not_exposed
157,0,prob_neighbor_spread,0.1
157,0,prob_search_spread,0.1
157,0,prob_be_infected,0.25
157,0,infected_type,0
158,0,prob_neighbor_spread,0.1
158,0,prob_search_spread,0.1
158,0,prob_be_infected,0.25
158,0,infected_type,0
159,0,prob_neighbor_spread,0.1
159,0,prob_search_spread,0.1
159,0,prob_be_infected,0.25
159,0,infected_type,0
159,0,id,not_exposed
160,0,prob_neighbor_spread,0.1
160,0,prob_search_spread,0.1
160,0,prob_be_infected,0.25
160,0,infected_type,0
160,0,id,not_exposed
161,0,prob_neighbor_spread,0.1
161,0,prob_search_spread,0.1
161,0,prob_be_infected,0.25
161,0,infected_type,0
161,0,id,not_exposed
162,0,prob_neighbor_spread,0.1
162,0,prob_search_spread,0.1
162,0,prob_be_infected,0.25
162,0,infected_type,0
162,0,id,not_exposed
163,0,prob_neighbor_spread,0.1
163,0,prob_search_spread,0.1
163,0,prob_be_infected,0.25
163,0,infected_type,0
163,0,id,not_exposed
164,0,prob_neighbor_spread,0.1
164,0,prob_search_spread,0.1
164,0,prob_be_infected,0.25
164,0,infected_type,0
164,0,id,not_exposed
165,0,prob_neighbor_spread,0.1
165,0,prob_search_spread,0.1
165,0,prob_be_infected,0.25
165,0,infected_type,0
165,0,id,not_exposed
166,0,prob_neighbor_spread,0.1
166,0,prob_search_spread,0.1
166,0,prob_be_infected,0.25
166,0,infected_type,0
166,0,id,not_exposed
167,0,prob_neighbor_spread,0.1
167,0,prob_search_spread,0.1
167,0,prob_be_infected,0.25
167,0,infected_type,0
167,0,id,not_exposed
168,0,prob_neighbor_spread,0.1
168,0,prob_search_spread,0.1
168,0,prob_be_infected,0.25
168,0,infected_type,0
168,0,id,not_exposed
169,0,prob_neighbor_spread,0.3
169,0,type,2
169,0,id,infected
170,0,prob_neighbor_spread,0.1
170,0,prob_search_spread,0.1
170,0,prob_be_infected,0.25
170,0,infected_type,0
170,0,id,not_exposed
171,0,prob_neighbor_spread,0.1
171,0,prob_search_spread,0.1
171,0,prob_be_infected,0.25
171,0,infected_type,0
171,0,id,not_exposed
172,0,prob_neighbor_spread,0.1
172,0,prob_search_spread,0.1
172,0,prob_be_infected,0.25
172,0,infected_type,0
172,0,id,not_exposed
173,0,prob_neighbor_spread,0.1
173,0,prob_search_spread,0.1
173,0,prob_be_infected,0.25
173,0,infected_type,0
173,0,id,not_exposed
174,0,prob_neighbor_spread,0.1
174,0,prob_search_spread,0.1
174,0,prob_be_infected,0.25
174,0,infected_type,0
174,0,id,not_exposed
175,0,prob_neighbor_spread,0.1
175,0,prob_search_spread,0.1
175,0,prob_be_infected,0.25
175,0,infected_type,0
175,0,id,not_exposed
176,0,prob_neighbor_spread,0.1
176,0,prob_search_spread,0.1
176,0,prob_be_infected,0.25
176,0,infected_type,0
176,0,id,not_exposed
177,0,prob_neighbor_spread,0.1
177,0,prob_search_spread,0.1
177,0,prob_be_infected,0.25
177,0,infected_type,0
177,0,id,not_exposed
178,0,prob_neighbor_spread,0.3
178,0,type,2
178,0,id,infected
179,0,prob_neighbor_spread,0.1
179,0,prob_search_spread,0.1
179,0,prob_be_infected,0.25
179,0,infected_type,0
179,0,id,not_exposed
180,0,prob_neighbor_spread,0.1
180,0,prob_search_spread,0.1
180,0,prob_be_infected,0.25
180,0,infected_type,0
180,0,id,not_exposed
181,0,prob_neighbor_spread,0.1
181,0,prob_search_spread,0.1
181,0,prob_be_infected,0.25
181,0,infected_type,0
181,0,id,not_exposed
182,0,prob_neighbor_spread,0.1
182,0,prob_search_spread,0.1
182,0,prob_be_infected,0.25
182,0,infected_type,0
182,0,id,not_exposed
183,0,prob_neighbor_spread,0.1
183,0,prob_search_spread,0.1
183,0,prob_be_infected,0.25
183,0,infected_type,0
183,0,id,not_exposed
184,0,prob_neighbor_spread,0.1
184,0,prob_search_spread,0.1
184,0,prob_be_infected,0.25
184,0,infected_type,0
184,0,id,not_exposed
185,0,prob_neighbor_spread,0.1
185,0,prob_search_spread,0.1
185,0,prob_be_infected,0.25
185,0,infected_type,0
185,0,id,not_exposed
186,0,prob_neighbor_spread,0.1
186,0,prob_search_spread,0.1
186,0,prob_be_infected,0.25
186,0,infected_type,0
186,0,id,not_exposed
187,0,prob_neighbor_spread,0.1
187,0,prob_search_spread,0.1
187,0,prob_be_infected,0.25
187,0,infected_type,0
187,0,id,not_exposed
188,0,prob_neighbor_spread,0.1
188,0,prob_search_spread,0.1
188,0,prob_be_infected,0.25
188,0,infected_type,0
188,0,id,not_exposed
189,0,prob_neighbor_spread,0.1
189,0,prob_search_spread,0.1
189,0,prob_be_infected,0.25
189,0,infected_type,0
189,0,id,not_exposed
190,0,prob_neighbor_spread,0.1
190,0,prob_search_spread,0.1
190,0,prob_be_infected,0.25
190,0,infected_type,0
190,0,id,not_exposed
191,0,prob_neighbor_spread,0.1
191,0,prob_search_spread,0.1
191,0,prob_be_infected,0.25
191,0,infected_type,0
191,0,id,not_exposed
192,0,prob_neighbor_spread,0.1
192,0,prob_search_spread,0.1
192,0,prob_be_infected,0.25
192,0,infected_type,0
192,0,id,not_exposed
193,0,prob_neighbor_spread,0.1
193,0,prob_search_spread,0.1
193,0,prob_be_infected,0.25
193,0,infected_type,0
193,0,id,not_exposed
194,0,prob_neighbor_spread,0.1
194,0,prob_search_spread,0.1
194,0,prob_be_infected,0.25
194,0,infected_type,0
194,0,id,not_exposed
195,0,prob_neighbor_spread,0.1
195,0,prob_search_spread,0.1
195,0,prob_be_infected,0.25
195,0,infected_type,0
195,0,id,not_exposed
196,0,prob_neighbor_spread,0.1
196,0,prob_search_spread,0.1
196,0,prob_be_infected,0.25
196,0,infected_type,0
196,0,id,not_exposed
197,0,prob_neighbor_spread,0.1
197,0,prob_search_spread,0.1
197,0,prob_be_infected,0.25
197,0,infected_type,0
197,0,id,not_exposed
198,0,prob_neighbor_spread,0.1
198,0,prob_search_spread,0.1
198,0,prob_be_infected,0.25
198,0,infected_type,0
199,0,prob_neighbor_spread,0.1
199,0,prob_search_spread,0.1
199,0,prob_be_infected,0.25
199,0,infected_type,0
199,0,id,not_exposed
200,0,prob_neighbor_spread,0.1
200,0,prob_search_spread,0.1
200,0,prob_be_infected,0.25
200,0,infected_type,0
201,0,prob_neighbor_spread,0.1
201,0,prob_search_spread,0.1
201,0,prob_be_infected,0.25
201,0,infected_type,0
201,0,id,not_exposed
202,0,prob_neighbor_spread,0.1
202,0,prob_search_spread,0.1
202,0,prob_be_infected,0.25
202,0,infected_type,0
202,0,id,not_exposed
203,0,prob_neighbor_spread,0.1
203,0,prob_search_spread,0.1
